382	77.858	83.381
383	77.803	83.336
384	77.857	83.328
385	77.890	83.342
386	77.867	83.341
387	77.839	83.370
388	77.878	83.343
389	77.836	83.377
390	77.835	83.318
391	77.844	83.318
392	77.856	83.380
393	77.868	83.392
394	77.843	83.367
395	77.860	83.362
396	77.835	83.358
397	77.839	83.358
398	77.845	83.351
399	77.851	83.400
400	77.856	83.343
401	77.842	83.331
402	77.872	83.382
403	77.855	83.343
404	77.850	83.317
405	77.843	83.363
406	77.830	83.351
407	77.892	83.297
408	77.867	83.367
409	77.832	83.366
410	77.843	83.368
411	77.829	83.382
412	77.849	83.367
413	77.814	83.381
414	77.829	83.337
415	77.796	83.344
416	77.839	83.362
417	77.858	83.362
418	77.829	83.326
419	77.836	83.321
420	77.822	83.345
421	77.840	83.354
422	77.850	83.345
423	77.854	83.331
424	77.796	83.382
425	77.785	83.321
426	77.841	83.347
427	77.833	83.333
428	77.879	83.362
429	77.867	83.368
430	77.839	83.304
431	77.814	83.354
432	77.867	83.308
433	77.842	83.422
434	77.842	83.322
435	77.804	83.341
436	77.855	83.359
437	77.848	83.335
438	77.818	83.373
439	77.810	83.346
440	77.871	83.364
441	77.880	83.353
442	77.828	83.365
443	77.845	83.342
444	77.837	83.342
445	77.861	83.348
446	77.846	83.391
447	77.784	83.307
448	77.829	83.337
449	77.840	83.310
450	77.815	83.423
451	77.840	83.343
452	77.838	83.375
453	77.830	83.345
454	77.801	83.370
455	77.836	83.387
456	77.822	83.340
457	77.851	83.356
458	77.824	83.387
459	77.815	83.331
460	77.852	83.373
461	77.868	83.367
462	77.834	83.315
463	77.809	83.323
464	77.855	83.373
465	77.844	83.352
466	77.794	83.344
467	77.825	83.372
468	77.803	83.364
469	77.849	83.381
470	77.818	83.370
471	77.828	83.326
472	77.833	83.345
473	77.831	83.309
474	77.827	83.350
475	77.845	83.331
476	77.834	83.369
477	77.772	83.360
478	77.796	83.299
479	77.836	83.355
480	77.798	83.284
481	77.810	83.400
482	77.823	83.265
483	77.792	83.400
484	77.836	83.237
485	77.777	83.382
486	77.852	83.249
487	77.816	83.322
488	77.834	83.269
489	77.810	83.273
490	77.836	83.388
491	77.892	83.237
492	77.822	83.421
493	77.775	83.258
494	77.787	83.362
495	77.851	83.305
496	77.770	83.376
497	77.792	83.312
498	77.826	83.345
499	77.835	83.274
500	77.792	83.357
501	77.772	83.289
502	77.821	83.331
503	77.825	83.303
504	77.765	83.312
505	77.790	83.291
506	77.820	83.358
507	77.825	83.314
508	77.790	83.342
509	77.810	83.307
510	77.817	83.354
511	77.850	83.328
512	77.763	83.405
513	77.795	83.253
514	77.830	83.419
515	77.847	83.271
516	77.807	83.418
517	77.804	83.223
518	77.829	83.372
519	77.819	83.273
520	77.745	83.359
521	77.845	83.375
522	77.841	83.318
523	77.812	83.394
524	77.845	83.252
525	77.790	83.436
526	77.829	83.208
527	77.784	83.438
528	77.820	83.224
529	77.825	83.353
530	77.820	83.232
531	77.832	83.318
532	77.851	83.208
533	77.840	83.257
534	77.820	83.247
535	77.850	83.240
536	77.797	83.311
537	77.848	83.220
538	77.854	83.287
539	77.884	83.254
540	77.860	83.307
541	77.861	83.216
542	77.857	83.259
543	77.864	83.249
544	77.847	83.305
545	77.856	83.273
546	77.874	83.300
547	77.840	83.204
548	77.830	83.346
549	77.853	83.223
550	77.850	83.314
551	77.869	83.194
552	77.850	83.291
553	77.886	83.205
554	77.878	83.240
555	77.854	83.242
556	77.840	83.225
557	77.812	83.275
558	77.868	83.186
559	77.832	83.391
560	77.835	83.182
561	77.798	83.340
562	77.856	83.234
563	77.792	83.373
564	77.822	83.253
565	77.837	83.324
566	77.844	83.246
567	77.841	83.223
568	77.836	83.277
569	77.846	83.228
570	77.828	83.241
571	77.840	83.166
572	77.854	83.295
573	77.859	83.206
574	77.873	83.336
575	77.906	83.200
576	77.794	83.395
577	77.818	83.262
578	77.771	83.409
579	77.785	83.335
580	77.818	83.426
581	77.815	83.198
582	77.812	82.943
583	77.838	82.709
584	77.855	82.870
585	77.795	83.037
586	77.882	83.162
587	77.870	83.204
588	77.834	83.247
589	77.844	83.402
590	77.851	83.432
591	77.773	83.464
592	77.803	83.386
593	77.795	83.394
594	77.878	83.408
595	77.896	83.493
596	77.877	83.343
597	77.828	83.386
598	77.797	83.369
599	77.765	83.475
600	77.779	83.425
601	77.836	83.480
602	77.904	83.463
603	77.919	83.492
604	77.887	83.389
605	77.850	83.441
606	77.822	83.353
607	77.790	83.401
608	77.785	83.333
609	77.831	83.345
610	77.814	83.350
611	77.792	83.303
612	77.809	83.348
613	77.778	83.327
614	77.764	83.307
615	77.716	83.368
616	77.785	83.276
617	77.837	83.378
618	77.884	83.299
619	77.829	83.372
620	77.866	83.321
621	77.852	83.412
622	77.880	83.348
623	77.852	83.350
624	77.887	83.354
625	77.902	83.349
626	77.887	83.397
627	77.873	83.350
628	77.855	83.378
629	77.872	83.396
630	77.841	83.411
631	77.845	83.353
632	77.788	83.389
633	77.824	83.366
634	77.798	83.359
635	77.812	83.308
636	77.844	83.334
637	77.807	83.320
638	77.813	83.366
639	77.809	83.297
640	77.797	83.373
641	77.804	83.331
642	77.808	83.349
643	77.807	83.321
644	77.816	83.375
645	77.822	83.275
646	77.843	83.419
647	77.850	83.320
648	77.821	83.354
649	77.823	83.347
650	77.833	83.374
651	77.815	83.356
652	77.838	83.340
653	77.811	83.334
654	77.822	83.339
655	77.847	83.323
656	77.836	83.337
657	77.830	83.343
658	77.791	83.313
659	77.799	83.336
660	77.834	83.328
661	77.819	83.362
662	77.793	83.313
663	77.778	83.391
664	77.805	83.326
665	77.803	83.365
666	77.840	83.312
667	77.803	83.335
668	77.795	83.302
669	77.823	83.384
670	77.817	83.358
671	77.815	83.334
672	77.837	83.344
673	77.824	83.344
674	77.823	83.317
675	77.811	83.379
676	77.841	83.328
677	77.804	83.321
678	77.790	83.336
679	77.827	83.318
680	77.827	83.341
681	77.824	83.334
682	77.814	83.310
683	77.801	83.314
684	77.836	83.315
685	77.816	83.258
686	77.828	83.251
687	77.856	83.282
688	77.845	83.293
689	77.836	83.272
690	77.786	83.298
691	77.805	83.267
692	77.795	83.304
693	77.826	83.310
694	77.791	83.261
695	77.843	83.331
696	77.841	83.308
697	77.827	83.316
698	77.826	83.292
699	77.849	83.323
700	77.833	83.265
701	77.799	83.270
702	77.832	83.278
703	77.817	83.286
704	77.809	83.268
705	77.786	83.297
706	77.804	83.313
707	77.831	83.248
708	77.814	83.302
709	77.786	83.328
710	77.819	83.349
711	77.797	83.318
712	77.841	83.265
713	77.865	83.277
714	77.829	83.270
715	77.850	83.302
716	77.822	83.304
717	77.820	83.268
718	77.824	83.296
719	77.814	83.302
720	77.859	83.273
721	77.778	83.222
722	77.821	83.266
723	77.766	83.286
724	77.826	83.293
725	77.809	83.274
726	77.815	83.297
727	77.780	83.294
728	77.822	83.262
729	77.811	83.268
730	77.845	83.235
731	77.821	83.291
732	77.839	83.246
733	77.829	83.260
734	77.803	83.284
735	77.814	83.297
736	77.793	83.252
737	77.798	83.328
738	77.803	83.294
739	77.850	83.301
740	77.804	83.300
741	77.826	83.283
742	77.806	83.319
743	77.799	83.248
744	77.811	83.253
745	77.827	83.267
746	77.815	83.273
747	77.799	83.299
748	77.804	83.243
749	77.789	83.276
750	77.803	83.292
751	77.820	83.338
752	77.807	83.342
753	77.799	83.320
754	77.812	83.302
755	77.815	83.271
756	77.820	83.305
757	77.795	83.294
758	77.816	83.324
759	77.840	83.308
760	77.839	83.313
761	77.810	83.353
762	77.802	83.323
763	77.825	83.314
764	77.833	83.333
765	77.806	83.343
766	77.837	83.352
767	77.824	83.332
768	77.824	83.332
769	77.813	83.317
770	77.838	83.346
771	77.832	83.313
772	77.867	83.350
773	77.823	83.305
774	77.840	83.330
775	77.821	83.320
776	77.802	83.320
777	77.825	83.345
778	77.790	83.353
779	77.808	83.321
780	77.824	83.308
781	77.783	83.309
782	77.805	83.338
783	77.834	83.341
784	77.807	83.293
785	77.810	83.279
786	77.785	83.327
787	77.809	83.292
788	77.780	83.329
789	77.794	83.331
790	77.797	83.340
791	77.826	83.305
792	77.800	83.309
793	77.827	83.325
794	77.812	83.360
795	77.815	83.328
796	77.804	83.352
797	77.808	83.350
798	77.836	83.359
799	77.780	83.341
800	77.824	83.342
801	77.807	83.338
802	77.788	83.326
803	77.823	83.367
804	77.804	83.298
805	77.814	83.342
806	77.833	83.331
807	77.826	83.301
808	77.849	83.342
809	77.815	83.305
810	77.820	83.297
811	77.830	83.318
812	77.842	83.308
813	77.808	83.353
814	77.823	83.334
815	77.801	83.315
816	77.790	83.294
817	77.826	83.354
818	77.843	83.311
819	77.834	83.366
820	77.829	83.329
821	77.825	83.284
822	77.838	83.315
823	77.794	83.306
824	77.838	83.337
825	77.839	83.313
826	77.804	83.303
827	77.815	83.320
828	77.812	83.347
829	77.834	83.318
830	77.821	83.312
831	77.856	83.325
832	77.844	83.306
833	77.853	83.366
834	77.850	83.307
835	77.869	83.311
836	77.822	83.315
837	77.801	83.319
838	77.807	83.310
839	77.781	83.321
840	77.835	83.325
841	77.802	83.378
842	77.833	83.321
843	77.809	83.335
844	77.789	83.385
845	77.803	83.381
846	77.825	83.353
847	77.829	83.375
848	77.827	83.290
849	77.830	83.344
850	77.827	83.298
851	77.857	83.289
852	77.842	83.350
853	77.837	83.303
854	77.821	83.282
855	77.825	83.320
856	77.855	83.323
857	77.802	83.332
858	77.839	83.347
859	77.876	83.364
860	77.830	83.327
861	77.867	83.350
862	77.848	83.295
863	77.844	83.349
864	77.816	83.339
865	77.876	83.319
866	77.862	83.322
867	77.838	83.324
868	77.856	83.314
869	77.877	83.367
870	77.873	83.328
871	77.855	83.309
872	77.857	83.357
873	77.874	83.321
874	77.853	83.310
875	77.858	83.336
876	77.841	83.334
877	77.852	83.296
878	77.848	83.297
879	77.865	83.293
880	77.832	83.275
881	77.858	83.349
882	77.836	83.374
883	77.826	83.314
884	77.861	83.314
885	77.844	83.332
886	77.859	83.306
887	77.842	83.336
888	77.866	83.315
889	77.823	83.335
890	77.822	83.320
891	77.852	83.337
892	77.821	83.306
893	77.838	83.340
894	77.843	83.328
895	77.871	83.339
896	77.878	83.342
897	77.848	83.331
898	77.870	83.292
899	77.869	83.297
900	77.846	83.309
901	77.849	83.337
902	77.893	83.289
903	77.823	83.320
904	77.865	83.313
905	77.862	83.368
906	77.848	83.294
907	77.831	83.370
908	77.856	83.336
909	77.855	83.380
910	77.837	83.303
911	77.835	83.339
912	77.859	83.308
913	77.819	83.367
914	77.834	83.300
915	77.821	83.375
916	77.818	83.296
917	77.833	83.355
918	77.822	83.305
919	77.858	83.290
920	77.832	83.329
921	77.871	83.253
922	77.834	83.363
923	77.845	83.248
924	77.855	83.360
925	77.885	83.271
926	77.841	83.358
927	77.910	83.316
928	77.867	83.364
929	77.878	83.344
930	77.886	83.337
931	77.919	83.353
932	77.882	83.335
933	77.874	83.362
934	77.888	83.348
935	77.850	83.386
936	77.917	83.378
937	77.877	83.339
938	77.908	83.377
939	77.878	83.333
940	77.870	83.378
941	77.887	83.309
942	77.874	83.354
943	77.896	83.326
944	77.889	83.386
945	77.865	83.365
946	77.870	83.328
947	77.836	83.386
948	77.880	83.322
949	77.848	83.359
950	77.872	83.322
951	77.857	83.369
952	77.908	83.321
953	77.850	83.382
954	77.870	83.362
955	77.887	83.339
956	77.894	83.403
957	77.883	83.270
958	77.882	83.458
959	77.904	83.284
960	77.872	83.373
961	77.893	83.337
